createdAt,text
2026-04-16 23:55:42,@cozyaltruis Sanksi sosial yang diberikan menunjukkan bahwa tidak ada ruang untuk objektifikasi perempuan di FH UI. #AntiObjektifikasi #PendidikanBerkualitas #KeamananPerempuan #Perlawanan @cozyaltruis https://t.co/MR9daroQ4Z
2026-04-17 00:03:26,@sampahfhui nggak ngotak sih kata gw
2026-04-17 00:47:48,@sampahfhui Itu kan becandaan internal group chat. Ngapain dianggap serius
2026-04-17 01:54:54,"@revol7hink LAHH TELL THAT TO URSELF BRO 😭 jelas lu yang kaga fokus ke crimenya malah BANDINGIN ke diabetes YANG JELAS JELAS diabetes itu penyakit 😹😹 oalah cik... bikin malu aja sumpah dengan statement kaya gitu, berarti lu menginvalidasi org yang kena ks sama kena penyakit diabet hadeh"
2026-04-17 01:56:51,"@revol7hink it's not even abt complaining, ini namanya udah tindakan kriminal... ini tentang ks loh? kok bisa sih gapaham pointnya dritadi gmana? https://t.co/We3vSLXB4B"
2026-04-17 04:49:20,@sampahfhui iuhhh
2026-04-17 04:57:11,"@Ritzhy1 @kittiescryhere @wroofwoof @MastinSaurus @sampahfhui Ngetik dulu yg bener, nyusun kata2nya aja belum rapih gitu. Isi otak orang ya harus diatur oleh yang punya otak lah (kalo punya ya). Mana bisa orang lain ngatur isi otak orang lain? Pinter dikit knp sih. Emg bener ya berdebat dengan orang bodoh itu ga akan berakhir dgn benar."
2026-04-17 04:57:32,@Ritzhy1 @kittiescryhere @wroofwoof @MastinSaurus @sampahfhui Kamu bisa mengalahkan 40 orang pintar hanya dengan 1 fakta. Tetapi kamu tidak bisa mengalahkan 1 orang bodoh dengan 40 fakta.
2026-04-17 05:53:58,@sampahfhui SAMPAH MASYRAKAT
2026-04-17 06:29:47,"@sampahfhui This becoming an international headline is such a chef’s kiss. Those boys don’t deserve any platform, nor to serve in the world of law in any part of this universe. Stupid and just plain ugly motherfuckers"
2026-04-17 07:30:53,"@Ritzhy1 @ziyuseablue @wroofwoof @MastinSaurus @sampahfhui sok tw, gk ad waktu gw buat gituan"
2026-04-17 09:03:11,"@MastinSaurus @sampahfhui Men-share hanya bagian proses, jangan dialihkan ke ranah private. Setuju, selama masih diisi kepalamu saja, tetapi ketika berbagi dengan orang lain, ini jadi berbeda. Karena kecabulanmu ditularkan atau menularkan orang lain."
2026-04-17 10:27:57,@sampahfhui Perasaan dlu group chat gw kalo ga 1ud0 sama adong do
2026-04-17 11:41:12,"@sampahfhui gue inget bangat pas kuliah tmen2 cowo di grub angkatan suka ngomongin cewek gini. tapi gak separah ini sih, pakai perumpamaan. padahal grub tersebut banyak ceweknya. lama2 gue sama temen2 bales mereka balik ngomongin yg cowo jadi objek sama dengan cara mereka."
2026-04-17 11:51:23,"@sampahfhui Chat nya aja kaya gini, kita juga perempuan, 1 ngerasain semua ngerasain, dan yg nyebarin chat mereka itu temen mereka sendiri, karna udh ketauan sama pacar nya https://t.co/lg1Qdjr5ZY"
2026-04-17 14:25:53,"𝐇𝐚𝐥𝐨, 𝐍𝐞𝐭𝐢𝐳𝐲𝐧𝐞 !👋🏻 UI menonaktifkan sementara 16 mahasiswa terkait dugaan pelecehan seksual di lingkungan 👉 Menurut kamu, langkah ini sudah tepat? #netizyne #zynemedia #VoiceofNewCulture #Spotlight #fhui https://t.co/sY1J1PsE12"
2026-04-17 14:30:00,Bagaimana Satgas PPKS UI Menangani Pelecehan Seksual Verbal #TempoPlus https://t.co/WVuOTAzuO0
2026-04-17 15:22:07,Baru di info temen Raka ternyata pelaku pelecehan anak fhui ada yang intern di kantornya 💀 OMG please banget law firm ini jangan nerima pelaku pelecehan kerja di tempatnya plis najis betul
2026-04-17 15:30:00,Bisakah Pelecehan Seksual Verbal Grup Percakapan Dipidanakan #TempoPlus https://t.co/alDNivMbSN
2026-04-17 16:18:04,Untung lolos dari korban pelecehan Fak Hukum UI...
2026-04-17 16:46:59,@sampahfhui masa rating yang b1 nya ilangg https://t.co/oodnzONdLT
2026-04-17 17:19:49,Siapa Keona Ezra Pangestu? Terduga Pelaku Pelecehan Seksual FH UI yang Paling Disorot https://t.co/0wKZplW4ya
2026-04-17 17:52:45,"@tanyarlfes Temen gua pas ngobrol FHUI (dia juga alumni UI 2025) itu sampe muntah dan gebrak meja, karena dia ngebayangin dosen dia dulu di jadiin bahan pelecehan. Ada lagi temen gua yg ikut audit FHUI dia udh bawa noken as mau di lempar malah ga boleh:("
2026-04-17 18:27:21,teriak teriak soal pelecehan seksual yang ada di FH UI (walaupun itu dari grup chat yg disebar) tapi kalo masih doyan dugem sampe mabok dan masih doyan dibungkus gausah teriak teriak plis. brisik.
2026-04-17 23:37:00,Lemah UI LEMAH! UI MEMBELA YANG SALAH! FHUI KELIRU! FHUI CACAT! FHUI MEMANDANG ENTENG PELECEHAN SEKSUAL DUNIA MAYA! @univ_indonesia @TatanegaraFHUI
2026-04-18 06:17:43,@sampahfhui Lahawlla walla quwatta illa billa
2026-04-18 07:55:43,"27 Korban Pelecehan Seksual di FH UI, DPR, Menteri, dan Komnas Perempuan Kompak Desak Keadilan bagi Korban https://t.co/Itb4MoNnBV"
2026-04-18 08:00:01,LPSK Temukan Ada Kekhawatiran dari 20 Korban Pelecehan Mahasiswa UI #beritanasional #LPSK #fhui #beritaterkini https://t.co/F8spcCGEfG https://t.co/0Sz8R5vurT
2026-04-18 10:55:40,@sampahfhui https://t.co/Vph7MuOg6p
2026-04-18 11:05:54,@Ritzhy1 @MomodamGen2 @kyutbrahhu Ya lu omongin itu bener bang terserah mereka mau ngapain chat bahas apa tapi tetap saja tidak membenarkan bahas kayak gitu. Sebenarnya banyak banget orang kayak mereka mungkin juga lu nggak cowok nggak cewek keduanya bisa jadi pelaku dan juga bisa jadi korban. https://t.co/usbC3RnCFp
2026-04-18 11:08:37,@Ritzhy1 @MomodamGen2 @kyutbrahhu Perempuan juga bisa menjadi pelaku ataupun korban tapi sebagian dari mereka akan berperilaku munafik ya contohnya ini menggambarkan kalo perempuan bisa bermuka dua dan seakan akan tutup mata karena fakta yang terlalu terang. https://t.co/JSgOfnAmCx
2026-04-18 11:44:46,"@sampahfhui Ini gw nggak membenarkan, tapi gw penasaran di UI nya sendiri ada nggak ya grup cewek yg melecehkan laki-laki, soalnya di SMA ku juga ada grup perempuan yg isinya ngelecehin laki-laki"
2026-04-18 11:44:48,"@Ritzhy1 @MomodamGen2 @kyutbrahhu Jadi kesimpulannya mau laki laki atau perempuan itu kalau melakukan pelecehan verbal atau pun non verbal mau di grup chat privasi, teman dan lain lain, itu keduanya tidak dibenarkan dan tidak boleh dinormalisasikan walaupun hanya bercanda tapi ttp sj tidak boleh aplgi bahas tubuh"
2026-04-18 12:10:10,"I said it, and I say it here again. forum di fh ui itu JELEK SEJELEK-JELEKNYA penanganan kekerasan seksual. samsek gak mengutamakan korban dan keselamatannya, mostly orientasinya buat meredam publik. org ngerti penanganan KS mana yg jadiin korban perempuan buat jd crowd control?"
2026-04-18 13:28:24,"@keilaajn @yan_nomercy @Miffyktty Mbak, menurut loe anak FHUI yg kmren rame di luar Group Chat nya berperilaku mesum dan ngobrol Cabul kah selain dgn temen2 sefrekuensinya ?? Ya ga laaaaahhh... Makanya itu ada yg kecewa, dia suka curhat ttg KS ternyata yg dicurhatin pelaku KS jg."
2026-04-18 14:33:19,"Bulan depan gantian Dekan FH UI yang jadi tersangka UU ITE Dekan FH kok ga ngerti hukum ? Judul di bawah ini keliru, dari 16 Mahasiswa cuma 1 yang melecehkan 16 Mahasiswa FH UI Pelaku Pelecehan Dinonaktifkan, Kampus Klaim Bukan Sa... https://t.co/sprNAnjUm2 lewat @YouTube"
2026-04-18 15:50:00,"@DennySeggssegar @fortisfortuna_9 @kamentrader Pelakunya sdh ditangkap. Tp gw yakin keputusan taro di BNI karna bunga tinggi itu keputusan kolektif pengurus gereja. Jd kalo suster Natalia bertanggung jawab seorang diri, dari hati gw ga bs Nerima. That why gw mendorong coba di audit"
2026-04-18 23:35:24,"malu msluin cokkk, dianggap semua gen zs indo kek gitu semua, pantek lu FH UI"
2026-04-19 02:40:49,@sampahfhui @ylkptrr sebernya banyak juga di kampus2 lain cuma ga kesebar kaya gini aja
2026-04-19 12:22:13,"@Wokianagrande lu liat gw abis speak up ustad mesir yg lgbt jing. tanpa pandang bulu, alah OMONG KOSONG seepiiiiii FHUI doang kalian pada bejibun di TL."
2026-04-19 13:31:37,@kamusukakuga Kalau begitu berarti para mahasiswa FH UI melakukan pelecehan seksual terhadap para dosen dan mahasiswi karena mereka hetero?
2026-04-19 13:34:33,@pamanboruto Memang para pelaku pelecehan seksual FH UI itu LGBT?
2026-04-19 13:59:45,@sampahfhui Gue kira mrka smart people ternyata sick people😂
2026-04-19 16:09:06,"Nder, yang namanya orang kaya , orang miskin, mau anak fh UI kek ,anak pejabat kek atau elite global kek kalo moralnya minus ya minus aja apapun status sosialnya, tapi disini kasian jisoo abangnya krisis moral jadi kedampak karirnya kaya Han Hyo Joo dulu, musti hiatus lama deh"
2026-04-19 19:31:07,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/ujjuBN6Ykv
2026-04-19 19:48:59,Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/wtQbMsTjZ7
2026-04-19 22:33:53,"@raviopatra Kenapa mukanya di sensor? 16 pelaku pelecehan FHUI yg berimajinasi diruang privat, skr mukanya tanpa sensor tersebar terkenal sampai keliatan bulu idungnya. Apakah ini berarti elu mendukung zina? Atau dulu pernah melakukan zina hingga merasa senasip?"
2026-04-19 23:26:26,"@_adorle skrg lg rame soal pelecehan di fhui kan, eh ini sesama cwe sm korban malah bikin becandaan sampah kaya gt apa gk miris 😩"
2026-04-20 09:26:24,"Siapa korban pelecehan FH UI? Mahasiswi dan dosen adalah korban eksploitasi moral, rakyat korban hilangnya batas privasi, dan 16 mahasiswa korban eksekusi massa yang mengebiri hak pendidikan secara brutal."
2026-04-20 14:26:11,@pamanboruto Emang yang di FH UI itu bukan pelecehan seksual?
2026-04-20 15:38:10,@sampahfhui @dius13_98
2026-04-20 18:51:27,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/bKS7cLyMSl
2026-04-20 20:52:04,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/UHFhIfVV92
2026-04-21 02:16:38,@sampahfhui Info dong
2026-04-21 02:53:16,"gjls cuk itu kan bahas AU, alias itu fiksi anjg 😭 fiksi gak melukai siapa siapa 😭 ngapa bawa2 pelecehan fhui yg do harm irl 😭 aneh"
2026-04-21 10:01:45,Pelaku pelecehan seksual di FH UI cuma dihukum skorsing 1 semester + kerja sosial. Satu. Semester. Lalu dia balik lagi. Ke kampus yang sama. Ke korban yang sama. Ini bukan sanksi. Ini penghinaan. 🧵
2026-04-21 10:02:16,"FH UI — Fakultas HUKUM. Tempat yang harusnya paling paham bahwa pelecehan seksual itu KEJAHATAN, bukan sekadar ""pelanggaran tata tertib."" Tapi sanksinya lebih ringan dari mahasiswa yang ketahuan nyontek. Ironi yang menyakitkan."
2026-04-21 10:08:58,"Desak FH UI untuk: Tinjau ulang sanksi — DO permanen layak dipertimbangkan Dorong proses pidana berjalan, bukan dikubur Prioritaskan pemulihan & perlindungan korban Diam kita = lampu hijau untuk pelaku berikutnya. Retweet kalau kamu percaya kampus bukan tempat berlindung bagi predator."
2026-04-21 10:42:00,"Update Dugaan Pelecehan Seksual di FH UI: Tahap Pemeriksaan, Kampus Bentuk Tim Ahli https://t.co/kBy4cQrNvy"
2026-04-21 23:31:52,"@naay_killa @ImamBesar212 Aneh juga, seorang pelacur bicara moral.."
2026-04-22 03:19:42,https://t.co/SRrOSQ3I06 Mari kita selamatkan korban rakyat kecil
2026-04-22 04:09:26,"@sampahfhui Berantas pelecehan bukan cuma tugas korban, tapi tugas kita semua. Jangan kasih ruang untuk predator berlindung di balik gelar akademik. selengkapnya 👉 https://t.co/YN2cKPozYT https://t.co/A6SNzgC8zs"
2026-04-22 08:31:40,"Ini mah pelecehan, sama aja kayak isi chat FHUI"
2026-04-22 10:19:44,Skandal Pelecehan Seksual di FHUI. Podcast The Daily Buzz Okezone kali ini menghadirkan: - Reza Indragiri (Psikolog Forensik) - Ubaid Matraji (Koordinator Nasional JPPI) https://t.co/Kw4Wf8OMxK
2026-04-22 10:41:00,@sampahfhui Masih belum ada hukuman final juga dari rektor? Parah lama sekali
2026-04-22 10:58:12,"Universitas Indonesia menetapkan langkah penonaktifan akademik sementara bagi 16 mahasiswa terduga pelaku kekerasan seksual di FH UI. Penonaktifan ini bukan sanksi akhir bagi pelaku, melainkan bagian dari proses administratif preventif untuk menjaga integritas pemeriksaan. https://t.co/yJYChsyfaH"
2026-04-22 11:03:37,"@ryunuruii Dia ini sadar gak sih posisinya sebagai GURU? SEORANG PENDIDIK!?? Malu harus nya sama title ""Guru"" yang ada dinama nya. Gak etis guru kek gitu, yang mana harus nya dia nasehatin ke anak didik nya biar gak kayak mereka itu (Mhs fh ui). Blacklist aja guru kek gini, disgusting."
2026-04-22 11:34:42,Menurut kalian apa hukuman yang layak untuk 16 mahasiswa FH UI yang diduga melakukan pelecehan seksual? https://t.co/WIw4aDus4x
2026-04-22 12:14:02,"@ontheroadBD mereka ga kepikiran bakal bahas topik begini, awalnya ya pada mikir klo bahas fh ui pasti bakal ngebela korban dan ngasih edukasi buat ga ngelakuin pelecehan verbal"
2026-04-22 12:30:57,"@sampahfhui Berpendidikan tinggi dan sepintar apapun tidak menjamin seseorang punya etika, bahkan semua gelar ga akan ada artinya."
2026-04-23 01:34:00,Adde Rosi Soroti Pelecehan Seks Libatkan 16 Mahasiswa FHUI: Ada Persoalan Serius di Lingkungan Pendidikan! #partaigolkar #bahlillahadalia #golkarpedia #golkar2029 https://t.co/JsYumF2wUl https://t.co/NLECFDYX80
2026-04-23 03:39:33,Danu Priambodo pelaku pelecehan seksual FH UI kemarin juga gitu https://t.co/0vYFW3Ueh4
2026-04-23 05:53:35,"@naay_killa @Dennaaja_ He, lonte, masih juga bicara moral."
2026-04-23 11:36:11,Rieke Diah Pitaloka Endus Kejanggalan Penanganan Pelecehan Seksual di FH UI: Ada yang Salah! https://t.co/JN43VpuGtb
2026-04-23 12:05:11,"-transparan, independen, dan berperspektif korban. Petisi tersebut disampaikan langsung dalam audiensi bersama Dekan dan Manajer Kemahasiswaan FH UI pada 22 April 2026. Dalam audiensi, pihak fakultas menyampaikan bahwa proses penanganan tengah berlangsung dengan melibatkan-"
2026-04-23 12:05:14,"Pada aspek pencegahan, fakultas mendorong penguatan edukasi terkait kekerasan seksual melalui penyediaan media informasi serta kanal pelaporan di lingkungan FH UI. Sementara itu, terkait penegakan sanksi, dekanat menekankan pentingnya sistem yang-"
2026-04-23 12:05:16,"-tidak berhenti sebagai wacana. Transparansi, keberpihakan pada korban, dan penegakan sanksi yang tegas harus benar-benar diwujudkan demi memastikan kampus menjadi ruang yang aman bagi semua."
2026-04-23 12:44:39,"@Hnirankara Coba mas fikirkan lagi aku gk ngehina lho mas aku sedang mendesign sistem keselamatan jika suatu hal yg tdk dinginkan terjadi aku ambil contoh dr insan paling rentan jadi korban, jawa, boty, nolep,tdk good looking,tidk kaya 😌 ,apa yg bisa menyelamatkanmu dr kerusuhan itu ☺️"
2026-04-23 22:43:36,@naay_killa @lilaccountz Kalau muslim tambah parah sih kok bisa ketikannya sebodoh itu
2026-04-23 23:24:48,@naay_killa @lilaccountz plenger final bos. katanya muslim tp kok bisa2nya ngetik kyk gini
2026-04-24 01:46:58,"@naay_killa @metaforacimol @lilaccountz Astaghfirullah kak Killa istighfar gue baca ketikan kamu, menurut aku kalau memang mau tau segalanya coba tanya yang ahli kak misal ustad yang lebih tau dan lebih berilmu kalau kamu gak mau percaya dgn ketikan yang udah ngasih tau kamu di reply, yuk belajar yuk"
2026-04-24 06:10:53,"FH UI hukumannya cuma skorsing doang, aneh tau ga, itu pelecehan tau"
2026-04-24 07:53:58,"@sampahfhui sorry, ini lanjutnya gimana? uda gpernah denger tentang ini soalnya"
2026-04-24 15:06:11,"Persis alasannya pelaku pelecehan fhui, ""gapapa kan di lingkup pribadi, di akun sendiri, di grup circle sendiri"". Maksudnya gapapa gitu ngelecehin asal gak ketahuan orangnya? Jangan jahat-jahat jadi orang."
2026-04-25 03:19:19,@naay_killa @lilaccountz Maaf tp bagian mananya dr ketikanmu yg menurutmu mengandung tausiyah?
2026-04-25 07:15:58,"Jadi kamu ngerti kalo korban kamu itu anak DI BAWAH UMUR tapi kamu anggep gpp dengan alasan AGE OF CONSENT??? Ya artinya kamu sama aja tetep disebut pedofil! Sama jahatnya sama kayak si 16 pelaku KS di FHUI waktu itu, terutama yg waktu itu bilang ""silent is consent"""
2026-04-25 08:55:16,"🔥Lagi cari platform yang aman &amp; cepat?🔥 💸Deposit kilat,WD aman &amp; terpercaya 🎁Bonus New Member 50% di awal ⚡Minimal depo ringan, peluang maksimal 👉Daftar sekarang! Link : https://t.co/1ImBKDo38D FH UI perkuat kemitraan global Investasi di Indonesia https://t.co/Q9k0ePa3XP"
2026-04-25 09:43:49,JUST IN: Sanksi untuk Pelaku Kekerasan Seksual di FH UI Bakal Rampung dalam 79 Hari
2026-04-25 10:08:05,@naay_killa dari ketikannya ni kayanya hode yg lagi lompat pagar
2026-04-25 13:58:49,"@Bluelinedot Liat aja kelakuan mahasiswa FHUI kemaren, malah melakukan pelecehan s*ksual"
2026-04-26 03:50:33,"@DennySeggssegar @warpopski Apaan si gblk, ngetik yang bener"
2026-04-26 21:34:02,"@HukumUI Day 13 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-04-27 17:41:31,"@HukumUI Day 14 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-04-28 19:12:18,"@HukumUI Day 15 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-04-29 10:31:29,@DennySeggssegar @WOLF_of_IHSG Kalau partai ndak tembus elektoral kayaknya karena terlalu berpikir seperti pelaku usaha ya kak. Padahal dalam politik mah sulit kalau itung-itungan
2026-04-30 03:19:34,"@HukumUI Day 16 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-05-01 15:39:37,@Ritzhy1 @radenmadesu @MiskinTV_ bg lain kali klo ngetik usahain waras dlu
2026-05-01 15:49:15,"@Ritzhy1 @radenmadesu @MiskinTV_ Gw ss ketikan lo, gw mau kasih liat ke bunda maia sama pak irwan"
2026-05-02 15:53:04,"@HukumUI Day 17 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-05-02 15:53:27,"@HukumUI Day 18 nunggu info semua 16 mahasiswa pelaku KS FHUI di DO. Publik bersama korban, jgn takut utk DO sampah masyarakat dan intimidasi ortu pelaku KS, min."
2026-05-04 08:35:40,"@livieatirma @ini_ayye @JonCons_tantine @Rins_C11 Iya kalo pelaku cewe Juga cenderung gak dapet perlakuan yang sama sebagai pelaku. Ini Dua pelaku cewe, konteksnya sama Pelecehan seperti pelaku di FH UI. Brarti boleh di bilang sistematik jg dong? Soalnya waktu di call-out seolah dilindungin dengan statement ""ramein sendiri"" https://t.co/OhcDaceoXO"
2026-05-06 02:34:38,"@sibambaang Jgn jgn akang nya jg pelaku poligami syariah lho kalau dilihat dr jenis bentuk djenggot nya jenis jenggot nabi takutnya kelakuannya jg di sama samain zaman djahiliyah nya jg di ikuti, jgn sampai di grooming sama Mujahidin Suriah kaya gini ya guys"
